date,year_week,cname,iso3,pop,cases,deaths,cu_cases,cu_deaths,r14_cases,r14_deaths
2021-09-27,2021-39,EU/EEA (total),NA,453006705,355248,4366,38518188,780955,149.83575132734515,18.085825021066743
2021-10-04,2021-40,EU/EEA (total),NA,453006705,392613,5218,38910801,786173,165.08828495154393,21.1564197487982
2021-10-11,2021-41,EU/EEA (total),NA,453006705,468524,6106,39379325,792279,190.09365435330588,24.997422499519075
2021-10-18,2021-42,EU/EEA (total),NA,453006705,641631,7707,40020956,799986,245.06370165095015,30.49182241132612
2021-10-25,2021-43,EU/EEA (total),NA,453006705,794180,8939,40815136,808925,316.9513793399592,36.74559298189637
2021-11-01,2021-44,EU/EEA (total),NA,453006705,979211,10209,41794347,819134,391.4712476496347,42.26869004069156
2021-11-08,2021-45,EU/EEA (total),NA,453006705,1259788,11652,43054135,830786,494.2529493023729,48.257563869832786
2021-11-15,2021-46,EU/EEA (total),NA,453006705,1603777,12970,44657912,843756,632.124197808507,54.352396395545625
2021-11-22,2021-47,EU/EEA (total),NA,453006705,1815367,13954,46473279,857710,754.766753397171,59.43399888529244
2021-11-29,2021-48,EU/EEA (total),NA,453006705,1858290,14061,48331569,871771,810.9498070232758,61.84235175945133
2021-12-06,2021-49,EU/EEA (total),NA,453006705,1771665,13774,50103234,885545,801.3027091949997,61.44500664730779
2021-12-13,2021-50,EU/EEA (total),NA,453006705,1789675,12831,51892909,898376,786.1561342673725,58.729815047660274
2021-12-20,2021-51,EU/EEA (total),NA,453006705,2185367,11247,54078276,909623,877.4797273695982,53.15153116773404
2021-12-27,2021-52,EU/EEA (total),NA,453006705,4145471,11237,58223747,920860,1397.5152972625426,49.63281945241848
2022-01-03,2022-01,EU/EEA (total),NA,453006705,5972506,10901,64196253,931761,2233.5159476281924,48.869033847964786
2022-01-10,2022-02,EU/EEA (total),NA,453006705,6765876,11989,70962129,943750,2811.963235731798,50.52905342758668
2022-01-17,2022-03,EU/EEA (total),NA,453006705,8533556,12161,79495685,955911,3377.30806876247,53.31046921259146
2022-01-24,2022-04,EU/EEA (total),NA,453006705,9023067,13356,88518752,969267,3875.576852664907,56.32808459203711
2022-01-31,2022-05,EU/EEA (total),NA,453006705,7854299,15039,96373051,984306,3725.63271442086,62.681191440643246
2022-02-07,2022-06,EU/EEA (total),NA,453006705,5909680,14885,102282731,999191,3038.360988497952,66.05641742101808
2022-02-14,2022-07,EU/EEA (total),NA,453006705,4362211,13989,106644942,1013180,2267.4920451784483,63.738570933514104
2022-02-21,2022-08,EU/EEA (total),NA,453006705,3477958,11764,110122900,1024944,1730.6960169607205,56.84904818351419
2022-02-28,2022-09,EU/EEA (total),NA,453006705,3451788,9888,113574688,1034832,1529.7226119423551,47.79620204517723
2022-03-07,2022-10,EU/EEA (total),NA,453006705,3984180,8283,117558868,1043115,1641.469743808759,40.11198907089024
2022-03-14,2022-11,EU/EEA (total),NA,453006705,4342365,7822,121901233,1050937,1838.0621982184568,35.551350172620516
2022-03-21,2022-12,EU/EEA (total),NA,453006705,4387509,7306,126288742,1058243,1927.0959797383132,33.394649202819195
2022-03-28,2022-13,EU/EEA (total),NA,453006705,3805580,7023,130094322,1065266,1808.6021486149968,31.63087839947093
2022-04-04,2022-14,EU/EEA (total),NA,453006705,3118842,6472,133213164,1071738,1528.5473533995485,29.7898460465392
2022-04-11,2022-15,EU/EEA (total),NA,453006705,2564528,5729,135777692,1077467,1254.5884944462357,26.93337618479621
2022-04-18,2022-16,EU/EEA (total),NA,453006705,2199349,5126,137977041,1082593,1051.6129115572362,23.96211773510063
2022-04-25,2022-17,EU/EEA (total),NA,453006705,1794750,4712,139771791,1087305,881.6865083707756,21.717117851489636
2022-05-02,2022-18,EU/EEA (total),NA,453006705,1471667,4055,141243458,1091360,721.0526828736454,19.352914434235583
2022-05-09,2022-19,EU/EEA (total),NA,453006705,1346944,3508,142590402,1094868,622.2007243800067,16.695117128564355
2022-05-16,2022-20,EU/EEA (total),NA,453006705,1074173,2962,143664575,1097830,534.455003265349,14.28234930871498
2022-05-23,2022-21,EU/EEA (total),NA,453006705,808842,2343,144473417,1100173,415.6704479683143,11.710643444008186
2022-05-30,2022-22,EU/EEA (total),NA,453006705,876357,2197,145349774,1102370,372.0031031328774,10.021926717398143
2022-06-06,2022-23,EU/EEA (total),NA,453006705,1026452,2107,146376226,1104477,420.03991971818607,9.50096312592106
2022-06-13,2022-24,EU/EEA (total),NA,453006705,1360438,2203,147736664,1106680,526.8994859579396,9.514207962992511
2022-06-20,2022-25,EU/EEA (total),NA,453006705,1906611,2478,149643275,1109158,721.1921951574647,10.33318038857725
2022-06-27,2022-26,EU/EEA (total),NA,453006705,2530952,2790,152174227,1111948,979.5799821550104,11.628966948734236
2022-07-04,2022-27,EU/EEA (total),NA,453006705,2879968,NA,155054195,NA,1194.4458967776206,NA
2022-07-11,2022-28,EU/EEA (total),NA,453006705,2648743,NA,157702938,NA,1220.4479401690091,NA
2022-07-18,2022-29,EU/EEA (total),NA,453006705,2233681,NA,159936619,NA,1077.7818398957252,NA
2022-07-25,2022-30,EU/EEA (total),NA,453006705,1720736,NA,161657355,NA,872.9268146262868,NA
2022-08-01,2022-31,EU/EEA (total),NA,453006705,1273735,NA,162931090,NA,661.0213418364305,NA
2022-08-08,2022-32,EU/EEA (total),NA,453006705,1001483,NA,163932573,NA,502.2481952005545,NA
2022-08-15,2022-33,EU/EEA (total),NA,453006705,842772,NA,164775345,NA,407.1142832201568,NA
2022-08-22,2022-34,EU/EEA (total),NA,446090157,767993,NA,165543338,NA,361.0850799382242,NA
2022-08-29,2022-35,EU/EEA (total),NA,453006705,676110,NA,166219448,NA,318.7818158232338,NA
2022-09-05,2022-36,EU/EEA (total),NA,453006705,668949,NA,166888397,NA,296.91812177482007,NA
2022-09-12,2022-37,EU/EEA (total),NA,453006705,805951,NA,167694348,NA,325.5801699447252,NA
2022-09-19,2022-38,EU/EEA (total),NA,453006705,962448,NA,168656796,NA,390.3692772052899,NA
2022-09-26,2022-39,EU/EEA (total),NA,453006705,1366301,NA,170023097,NA,514.0650180884188,NA
2022-10-03,2022-40,EU/EEA (total),NA,453006705,1630592,NA,171653689,NA,661.555991759548,NA
2022-10-10,2022-41,EU/EEA (total),NA,453006705,1643446,NA,173297135,NA,722.7349979290042,NA
2022-10-17,2022-42,EU/EEA (total),NA,453006705,1400392,NA,174697527,NA,671.918973031536,NA
2022-10-24,2022-43,EU/EEA (total),NA,453006705,997655,NA,175695182,NA,529.362363411376,NA
2022-10-31,2022-44,EU/EEA (total),NA,453006705,740904,NA,176436086,NA,383.78217823508817,NA
2022-11-07,2022-45,EU/EEA (total),NA,453006705,701698,NA,177137784,NA,318.45047414916297,NA
2022-11-14,2022-46,EU/EEA (total),NA,453006705,780049,NA,177917833,NA,327.09162660186234,NA
2022-11-21,2022-47,EU/EEA (total),NA,453006705,849842,NA,178767675,NA,359.7940123204137,NA
2022-11-28,2022-48,EU/EEA (total),NA,453006705,970046,NA,179737721,NA,401.73533413815585,NA
2022-12-05,2022-49,EU/EEA (total),NA,453006705,1013728,NA,180751449,NA,437.91272360968696,NA
2022-12-12,2022-50,EU/EEA (total),NA,453006705,970966,NA,181722415,NA,438.1158111114492,NA
2022-12-19,2022-51,EU/EEA (total),NA,448970350,832642,NA,182555057,NA,401.72095996985104,NA
2022-12-26,2022-52,EU/EEA (total),NA,453006705,584737,NA,183139794,NA,312.8825653916094,NA
2023-01-02,2023-01,EU/EEA (total),NA,450211025,441695,NA,183581489,NA,227.98908578482724,NA
2023-01-09,2023-02,EU/EEA (total),NA,443367458,276075,NA,183857564,NA,161.89054632872944,NA
2020-01-13,2020-03,EU/EEA (total),NA,29113677,NA,0,NA,0,NA,0
2020-01-20,2020-04,EU/EEA (total),NA,179925390,NA,0,NA,0,NA,0
2020-01-27,2020-05,EU/EEA (total),NA,256250163,NA,1,NA,1,NA,0.00390243654205987
2020-02-03,2020-06,EU/EEA (total),NA,261464457,NA,0,NA,1,NA,0.00382461161824377
2020-02-10,2020-07,EU/EEA (total),NA,159667403,NA,1,NA,2,NA,0.00626301913359234
2020-02-17,2020-08,EU/EEA (total),NA,302249919,NA,9,NA,11,NA,0.03308520324202303
2020-02-24,2020-09,EU/EEA (total),NA,386359116,NA,79,NA,90,NA,0.2277673707069979
2020-06-01,2020-23,EU/EEA (total),NA,453006705,NA,1752,NA,118546,NA,8.686405646026806
2020-06-08,2020-24,EU/EEA (total),NA,453006705,NA,1338,NA,119884,NA,6.821091091797416
2022-07-04,2022-27,EU/EEA (total),NA,452637913,NA,3639,NA,1115587,NA,14.203405891012936
2022-07-11,2022-28,EU/EEA (total),NA,452637913,NA,4575,NA,1120162,NA,18.14695535678647
2022-07-18,2022-29,EU/EEA (total),NA,452637913,NA,5384,NA,1125546,NA,22.002133966184136
2022-07-25,2022-30,EU/EEA (total),NA,452637913,NA,5205,NA,1130751,NA,23.39397495410421
2022-08-01,2022-31,EU/EEA (total),NA,452637913,NA,4566,NA,1135317,NA,21.58679094121751
2022-08-08,2022-32,EU/EEA (total),NA,452637913,NA,4044,NA,1139361,NA,19.021826834907664
2022-08-15,2022-33,EU/EEA (total),NA,452637913,NA,3507,NA,1142868,NA,16.682208412356303
2022-08-22,2022-34,EU/EEA (total),NA,445721365,NA,2758,NA,1145626,NA,14.055866494082014
2022-08-29,2022-35,EU/EEA (total),NA,452637913,NA,2358,NA,1147984,NA,11.302632530474751
2022-09-05,2022-36,EU/EEA (total),NA,452637913,NA,1964,NA,1149948,NA,9.54847103141358
2022-09-12,2022-37,EU/EEA (total),NA,452637913,NA,1859,NA,1151807,NA,8.446044598124505
2022-09-19,2022-38,EU/EEA (total),NA,452637913,NA,1970,NA,1153777,NA,8.459300226580888
2022-09-26,2022-39,EU/EEA (total),NA,452637913,NA,2572,NA,1156349,NA,10.034510741480906
2022-10-03,2022-40,EU/EEA (total),NA,452637913,NA,3444,NA,1159793,NA,13.290976798931997
2022-10-10,2022-41,EU/EEA (total),NA,447246544,NA,4004,NA,1163797,NA,16.653007384669696
2022-10-17,2022-42,EU/EEA (total),NA,447246544,NA,3939,NA,1167736,NA,17.759779492002068
2022-10-24,2022-43,EU/EEA (total),NA,447246544,NA,3497,NA,1171233,NA,16.626176545704062
2022-10-31,2022-44,EU/EEA (total),NA,447246544,NA,2877,NA,1174110,NA,14.25164729724552
2022-11-07,2022-45,EU/EEA (total),NA,447615336,NA,2694,NA,1176804,NA,12.44595426462332
2022-11-14,2022-46,EU/EEA (total),NA,447246544,NA,2686,NA,1179490,NA,12.029159469592235
2022-11-21,2022-47,EU/EEA (total),NA,447246544,NA,2738,NA,1182228,NA,12.127539212466225
2022-11-28,2022-48,EU/EEA (total),NA,447246544,NA,3034,NA,1185262,NA,12.905633542469587
2022-12-05,2022-49,EU/EEA (total),NA,447246544,NA,3348,NA,1188610,NA,14.26953452322261
2022-12-12,2022-50,EU/EEA (total),NA,447246544,NA,3953,NA,1192563,NA,16.32432960734069
2022-12-19,2022-51,EU/EEA (total),NA,443210189,NA,4041,NA,1196604,NA,18.036588955765183
2022-12-26,2022-52,EU/EEA (total),NA,447246544,NA,3729,NA,1200333,NA,17.372968230247523
2023-01-02,2023-01,EU/EEA (total),NA,444450864,NA,2921,NA,1203254,NA,14.96228388477157
2023-01-09,2023-02,EU/EEA (total),NA,437976089,NA,1624,NA,1204878,NA,10.3772788381605
2019-12-30,2020-01,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-01-06,2020-02,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-01-13,2020-03,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-01-20,2020-04,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-01-27,2020-05,Finland,FIN,5533793,1,0,1,0,NA,NA
2020-02-03,2020-06,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-02-10,2020-07,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-02-17,2020-08,Finland,FIN,5533793,NA,NA,NA,NA,NA,NA
2020-02-24,2020-09,Finland,FIN,5533793,6,0,7,0,NA,NA
2020-03-02,2020-10,Finland,FIN,5533793,34,0,41,0,0.7228315189961027,0
2020-03-09,2020-11,Finland,FIN,5533793,317,0,358,0,6.342846579190801,0
2020-03-16,2020-12,Finland,FIN,5533793,540,1,898,1,15.4866652944915,0.1807078797490257
2020-03-23,2020-13,Finland,FIN,5533793,642,12,1540,13,21.359671386334835,2.349202436737334
2020-03-30,2020-14,Finland,FIN,5533793,966,29,2506,42,29.057827063643327,7.409023069710052
2020-04-06,2020-15,Finland,FIN,5533793,931,48,3437,90,34.28028478839017,13.914506740674977
2020-04-13,2020-16,Finland,FIN,5533793,790,58,4227,148,31.099826104807317,19.15503525339672
2020-04-20,2020-17,Finland,FIN,5533793,736,49,4963,197,27.576022449701316,19.335743133145748
2020-04-27,2020-18,Finland,FIN,5533793,623,42,5586,239,24.558200857892587,16.444417057161335
2020-05-04,2020-19,Finland,FIN,5533793,617,30,6203,269,22.407777088879183,13.010967341929849
2020-05-11,2020-20,Finland,FIN,5533793,396,23,6599,292,18.3057082185763,9.57751762669836
2020-05-18,2020-21,Finland,FIN,5533793,221,9,6820,301,11.149676180514884,5.782652151968821
2020-05-25,2020-22,Finland,FIN,5533793,163,8,6983,309,6.9391825823625854,3.072033955733436
2020-06-01,2020-23,Finland,FIN,5533793,99,3,7082,312,4.734546449424473,1.9877866772392825
2020-06-08,2020-24,Finland,FIN,5533793,54,1,7136,313,2.764830560160093,0.7228315189961027
2020-06-15,2020-25,Finland,FIN,5533793,51,0,7187,313,1.8974327373647697,0.1807078797490257
2020-06-22,2020-26,Finland,FIN,5533793,54,1,7241,314,1.8974327373647697,0.1807078797490257
2020-06-29,2020-27,Finland,FIN,5533793,46,1,7287,315,1.807078797490257,0.3614157594980513
2020-07-06,2020-28,Finland,FIN,5533793,38,0,7325,315,1.5179461898918156,0.1807078797490257
2020-07-13,2020-29,Finland,FIN,5533793,43,0,7368,315,1.463733825967108,0
2020-07-20,2020-30,Finland,FIN,5533793,56,2,7424,317,1.7890080095153542,0.3614157594980513
2020-07-27,2020-31,Finland,FIN,5533793,84,2,7508,319,2.529910316486359,0.7228315189961027
2020-08-03,2020-32,Finland,FIN,5533793,169,1,7677,320,4.571909357650349,0.542123639247077
2020-08-10,2020-33,Finland,FIN,5533793,175,0,7852,320,6.216351063366483,0.1807078797490257
2020-08-17,2020-34,Finland,FIN,5533793,192,1,8044,321,6.631979186789242,0.1807078797490257
2020-08-24,2020-35,Finland,FIN,5533793,156,0,8200,321,6.288634215266093,0.1807078797490257
2020-08-31,2020-36,Finland,FIN,5533793,236,0,8436,321,7.083748886161806,0
2020-09-07,2020-37,Finland,FIN,5533793,354,4,8790,325,10.661764905192516,0.7228315189961027
2020-09-14,2020-38,Finland,FIN,5533793,470,3,9260,328,14.890329291319714,1.2649551582431795
2020-09-21,2020-39,Finland,FIN,5533793,719,3,9979,331,21.48616690215915,1.084247278494154
2020-09-28,2020-40,Finland,FIN,5533793,1130,3,11109,334,33.41288696559484,1.084247278494154
2020-10-05,2020-41,Finland,FIN,5533793,1626,2,12735,336,49.80309165883148,0.9035393987451285
2020-10-12,2020-42,Finland,FIN,5533793,1277,4,14012,340,52.45949749114215,1.084247278494154
2020-10-19,2020-43,Finland,FIN,5533793,1246,2,15258,342,45.59259806067918,1.084247278494154
2020-10-26,2020-44,Finland,FIN,5533793,1456,7,16714,349,48.827269108186734,1.626370917741231
2020-11-02,2020-45,Finland,FIN,5533793,1416,4,18130,353,51.89930306392017,1.9877866772392825
2020-11-09,2020-46,Finland,FIN,5533793,1651,4,19781,357,55.42310671902617,1.4456630379922053
2020-11-16,2020-47,Finland,FIN,5533793,2601,19,22382,376,76.83699046928571,4.15628123422759
2020-11-23,2020-48,Finland,FIN,5533793,3137,19,25519,395,103.69018139999092,6.866899430462976
2020-11-30,2020-49,Finland,FIN,5533793,3015,28,28534,423,111.1714876216006,8.493270348204206
2020-12-07,2020-50,Finland,FIN,5533793,2907,37,31441,460,107.015206387373,11.746012183686668
2020-12-14,2020-51,Finland,FIN,5533793,2328,48,33769,508,94.60057504861494,15.36016977866718
2020-12-21,2020-52,Finland,FIN,5533793,1654,36,35423,544,71.95787771606201,15.179461898918156
2020-12-28,2020-53,Finland,FIN,5533793,1847,35,37270,579,63.26582870013389,12.830259462180823
2021-01-04,2021-01,Finland,FIN,5533793,1952,21,39222,600,68.65092351665486,10.119641265945438
2021-01-11,2021-02,Finland,FIN,5533793,1771,23,40993,623,67.27754363056226,7.951146708957129
2021-01-18,2021-03,Finland,FIN,5533793,2351,34,43344,657,74.48778803254838,10.300349145694463
2021-01-25,2021-04,Finland,FIN,5533793,2713,24,46057,681,91.5104703049066,10.481057025443487
2021-02-01,2021-05,Finland,FIN,5533793,2606,23,48663,704,96.11852123850676,8.493270348204206
2021-02-08,2021-06,Finland,FIN,5533793,2553,17,51216,721,93.22719516252234,7.228315189961027
2021-02-15,2021-07,Finland,FIN,5533793,3547,17,54763,738,110.23180664690564,6.144067911466872
2021-02-22,2021-08,Finland,FIN,5533793,3994,26,58757,764,136.27181211874026,7.770438829208104
2021-03-01,2021-09,Finland,FIN,5533793,4455,24,63212,788,152.68008759995178,9.035393987451284
2021-03-08,2021-10,Finland,FIN,5533793,4943,23,68155,811,169.82926538813433,8.493270348204206
2021-03-15,2021-11,Finland,FIN,5533793,4710,17,72865,828,174.43731632173447,7.228315189961027
2021-03-22,2021-12,Finland,FIN,5533793,4185,18,77050,846,160.73965903675833,6.324775791215898
2021-03-29,2021-13,Finland,FIN,5533793,3270,30,80320,876,134.71772435289864,8.673978227953231
2021-04-05,2021-14,Finland,FIN,5533793,2550,16,82870,892,105.17198601393294,8.31256246845518
2021-04-12,2021-15,Finland,FIN,5533793,1934,17,84804,909,81.02941327946311,5.963360031717847
2021-04-19,2021-16,Finland,FIN,5533793,1609,18,86413,927,64.0248017950798,6.324775791215898
2021-04-26,2021-17,Finland,FIN,5533793,1388,10,87801,937,54.15815156078299,5.059820632972719
2021-05-03,2021-18,Finland,FIN,5533793,1503,14,89304,951,52.24264803544333,4.336989113976616
2021-05-10,2021-19,Finland,FIN,5533793,1431,7,90735,958,53.01969191836413,3.794865474729539
2021-05-17,2021-20,Finland,FIN,5533793,1319,11,92054,969,49.69466693098206,3.252741835482462
2021-05-24,2021-21,Finland,FIN,5533793,890,15,92944,984,39.91837063655977,4.698404873474668
2021-05-31,2021-22,Finland,FIN,5533793,726,5,93670,989,29.202393367442543,3.614157594980514
2021-06-07,2021-23,Finland,FIN,5533793,559,5,94229,994,23.2209625477498,1.807078797490257
2021-06-14,2021-24,Finland,FIN,5533793,543,1,94772,995,19.91400834834263,1.084247278494154
2021-06-21,2021-25,Finland,FIN,5533793,971,2,95743,997,27.359172994002485,0.542123639247077
2021-06-28,2021-26,Finland,FIN,5533793,1293,1,97036,998,40.912263975179414,0.542123639247077
2021-07-05,2021-27,Finland,FIN,5533793,1696,3,98732,1001,54.013585256983774,0.7228315189961027
2021-07-12,2021-28,Finland,FIN,5533793,2239,0,100971,1001,71.1085506812416,0.542123639247077
2021-07-19,2021-29,Finland,FIN,5533793,2924,2,103895,1003,93.29947831442196,0.3614157594980513
2021-07-26,2021-30,Finland,FIN,5533793,4657,4,108552,1007,136.99464363773637,1.084247278494154
2021-08-02,2021-31,Finland,FIN,5533793,5096,14,113648,1021,176.24439511922475,3.252741835482462
2021-08-09,2021-32,Finland,FIN,5533793,5184,13,118832,1034,185.7677003819984,4.879112753223693
2021-08-16,2021-33,Finland,FIN,5533793,4390,7,123222,1041,173.0097240717172,3.614157594980514
2021-08-23,2021-34,Finland,FIN,5533793,4210,10,127432,1051,155.40877658416207,3.072033955733436
2021-08-30,2021-35,Finland,FIN,5533793,3892,10,131324,1061,146.4095241726606,3.614157594980514
2021-09-06,2021-36,Finland,FIN,5533793,3147,12,134471,1073,127.20027655533916,3.975573354478565
2021-09-13,2021-37,Finland,FIN,5533793,2816,11,137287,1084,107.756108694344,4.15628123422759
2021-09-20,2021-38,Finland,FIN,5533793,3025,17,140312,1101,105.55147256140587,5.059820632972719
2021-09-27,2021-39,Finland,FIN,5533793,3930,15,144242,1116,125.68233036544736,5.782652151968821
2021-10-04,2021-40,Finland,FIN,5533793,4266,25,148508,1141,148.10817824230145,7.228315189961027
2021-10-11,2021-41,Finland,FIN,5533793,3730,24,152238,1165,144.49402064732092,8.854686107702257
2021-10-18,2021-42,Finland,FIN,5533793,3695,28,155933,1193,134.17560071365156,9.396809746949335
2021-10-25,2021-43,Finland,FIN,5533793,4246,26,160179,1219,143.50012730870128,9.758225506447388
2021-11-01,2021-44,Finland,FIN,5533793,5162,30,165341,1249,170.00997326788334,10.119641265945438
2021-11-08,2021-45,Finland,FIN,5533793,5995,40,171336,1289,201.6157814359879,12.649551582431796
2021-11-15,2021-46,Finland,FIN,5533793,7498,51,178834,1340,243.82914214536032,16.444417057161335
2021-11-22,2021-47,Finland,FIN,5533793,8183,67,187017,1407,283.36802623444714,21.32352981038503
2021-11-29,2021-48,Finland,FIN,5533793,9539,58,196556,1465,320.2505044912233,22.588484968628208
2021-12-06,2021-49,Finland,FIN,5533793,10632,51,207188,1516,364.5058642417597,19.6971588926438
2021-12-13,2021-50,Finland,FIN,5533793,13825,43,221013,1559,441.95726150219207,16.98654069640841
2021-12-20,2021-51,Finland,FIN,5533793,21902,44,242915,1603,645.615041979344,15.721585538165233
2021-12-27,2021-52,Finland,FIN,5533793,44027,62,286942,1665,1191.3889803973514,19.15503525339672
2022-01-03,2022-01,Finland,FIN,5533793,58976,83,345918,1748,1861.345373778889,26.202642563608723
2022-01-10,2022-02,Finland,FIN,5533793,59989,99,405907,1847,2149.7912914342837,32.88883411432267
2022-01-17,2022-03,Finland,FIN,5533793,56320,150,462227,1997,2101.7952785729426,44.996262057507394
2022-01-24,2022-04,Finland,FIN,5533793,47742,106,509969,2103,1880.482338244311,46.26121721575057
2022-01-31,2022-05,Finland,FIN,5533793,44299,125,554268,2228,1663.2533959980071,41.74352022202493
2022-02-07,2022-06,Finland,FIN,5533793,45425,144,599693,2372,1621.383380260158,48.610419652487906
2022-02-14,2022-07,Finland,FIN,5533793,44983,111,644676,2483,1633.7437992349912,46.08050933600155
2022-02-21,2022-08,Finland,FIN,5533793,44625,112,689301,2595,1619.2871688550692,40.29785718403272
2022-02-28,2022-09,Finland,FIN,5533793,44311,172,733612,2767,1607.1435993359346,51.32103784872329
2022-03-07,2022-10,Finland,FIN,5533793,51536,155,785148,2922,1732.0308150304863,59.0914766779314
2022-03-14,2022-11,Finland,FIN,5533793,53955,204,839103,3126,1906.3054942604467,64.874128829900215
2022-03-21,2022-12,Finland,FIN,5533793,53656,172,892759,3298,1944.61556476724,67.94616278563365
2022-03-28,2022-13,Finland,FIN,5533793,44507,236,937266,3534,1773.8827599803606,73.72881493760248
2022-04-04,2022-14,Finland,FIN,5533793,37972,229,975238,3763,1490.4605213819889,84.02916408329693
2022-04-11,2022-15,Finland,FIN,5533793,29380,204,1004618,3967,1217.1037116856378,78.246511931328115
2022-04-18,2022-16,Finland,FIN,5533793,26701,190,1031319,4157,1013.4278604205108,71.19890462111611
2022-04-25,2022-17,Finland,FIN,5533793,19146,167,1050465,4324,828.491416285358,64.51271307040216
2022-05-02,2022-18,Finland,FIN,5533793,17607,144,1068072,4468,664.155670441594,56.20015060194698
2022-05-09,2022-19,Finland,FIN,5533793,14382,99,1082454,4567,578.0664365291582,43.91201477901324
2022-05-16,2022-20,Finland,FIN,5533793,11394,94,1093848,4661,465.79263084108857,34.876620791561955
2022-05-23,2022-21,Finland,FIN,5533793,10736,86,1104584,4747,399.90653788459383,32.52741835482462
2022-05-30,2022-22,Finland,FIN,5533793,10857,61,1115441,4808,390.20252474207115,26.564058323106774
2022-06-06,2022-23,Finland,FIN,5533793,10457,54,1125898,4862,385.1607748970733,20.781406171137952
2022-06-13,2022-24,Finland,FIN,5533793,10579,74,1136477,4936,380.1370958400504,23.130608607875285
2022-06-20,2022-25,Finland,FIN,5533793,10440,57,1146917,4993,379.829892444477,23.67273224712236
2022-06-27,2022-26,Finland,FIN,5533793,12456,60,1159373,5053,413.74876147336914,21.142821930636003
2022-07-04,2022-27,Finland,FIN,5533793,12516,67,1171889,5120,451.2637173092669,22.94990072812626
2022-07-11,2022-28,Finland,FIN,5533793,15059,64,1186948,5184,498.3019784079383,23.67273224712236
2022-07-18,2022-29,Finland,FIN,5533793,17712,87,1204660,5271,592.197792725532,27.286889842102877
2022-07-25,2022-30,Finland,FIN,5533793,16815,89,1221475,5360,623.9300964094609,31.804586835828516
2022-08-01,2022-31,Finland,FIN,5533793,15476,107,1236951,5467,583.5238144975788,35.41874443080903
2022-08-08,2022-32,Finland,FIN,5533793,12916,114,1249867,5581,513.0658121834336,39.93644142453467
2022-08-15,2022-33,Finland,FIN,5533793,10654,129,1260521,5710,425.9284725684535,43.91201477901324
2022-08-22,2022-34,Finland,FIN,5533793,7307,81,1267828,5791,324.569422817225,37.94865474729539
2022-08-29,2022-35,Finland,FIN,5533793,5907,75,1273735,5866,238.7873923003625,28.190429240848005
2022-09-05,2022-36,Finland,FIN,5533793,6802,83,1280537,5949,229.66164437303672,28.551845000346056
2022-09-12,2022-37,Finland,FIN,5533793,8806,73,1289343,6022,282.04885871227924,28.190429240848005
2022-09-19,2022-38,Finland,FIN,5533793,8287,76,1297630,6098,308.88397885500956,26.925474082604826
2022-09-26,2022-39,Finland,FIN,5533793,10640,122,1308270,6220,342.0258040009809,35.78016019030708
2022-10-03,2022-40,Finland,FIN,5533793,12800,113,1321070,6333,423.57927013171616,42.46635174102103
2022-10-10,2022-41,Finland,FIN,5533793,12838,172,1333908,6505,463.298862100552,51.501745728472315
2022-10-17,2022-42,Finland,FIN,5533793,12121,182,1346029,6687,451.0287970655931,63.97058943115509
2022-10-24,2022-43,Finland,FIN,5533793,11876,220,1357905,6907,433.6446990337369,72.64456765910832
2022-10-31,2022-44,Finland,FIN,5533793,11986,194,1369891,7101,431.20514265712507,74.81306221609663
2022-11-07,2022-45,Finland,FIN,5533793,12454,187,1382345,7288,441.6500581066187,68.84970218437878
2022-11-14,2022-46,Finland,FIN,5533793,11054,183,1393399,7471,424.8080837140095,66.8619155071395
2022-11-21,2022-47,Finland,FIN,5533793,10818,175,1404217,7646,395.24427458706896,64.6934209501512
2022-11-28,2022-48,Finland,FIN,5533793,10949,163,1415166,7809,393.34684184970416,61.079263355170674
2022-12-05,2022-49,Finland,FIN,5533793,10876,148,1426042,7957,394.39494755224854,56.20015060194698
2022-12-12,2022-50,Finland,FIN,5533793,9255,161,1435297,8118,363.7830327227635,55.83873484244893
2022-12-19,2022-51,Finland,FIN,5533793,6708,143,1442005,8261,288.46398844336966,54.935195443703805
2022-12-26,2022-52,Finland,FIN,5533793,4213,144,1446218,8405,197.35107547391092,51.863161487970366
2023-01-02,2023-01,Finland,FIN,5533793,1889,70,1448107,8475,110.26794822285548,38.671486266291495
2023-01-09,2023-02,Finland,FIN,5533793,1077,17,1449184,8492,53.59795713356101,15.721585538165233
2019-12-30,2020-01,France,FRA,67656682,NA,NA,NA,NA,NA,NA
2020-01-06,2020-02,France,FRA,67656682,NA,NA,NA,NA,NA,NA
2020-01-13,2020-03,France,FRA,67656682,NA,NA,NA,NA,NA,NA
2020-01-20,2020-04,France,FRA,67656682,3,0,3,0,NA,NA
2020-01-27,2020-05,France,FRA,67656682,3,1,6,1,0.00886830365107174,0.01478050608511957
2020-02-03,2020-06,France,FRA,67656682,6,0,12,1,0.01330245547660761,0.01478050608511957
2020-02-10,2020-07,France,FRA,67656682,NA,NA,NA,NA,NA,NA
